As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 0 1 1 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 0
 0 0 0 0 1 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0
 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0
 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 1 1 1]",5,[ 9  5  1  7  8  5  7  5  9  5  5 10  0  7 15  9],[ 9  5  1  7  0  5  7  5  9  5  5 10  0  7  3 10],True,True,0.53125,0.6875,"[np.int64(5), np.int64(3), np.int64(10), np.int64(10), np.int64(1), np.int64(12), np.int64(9), np.int64(4), np.int64(0), np.int64(1), np.int64(6), np.int64(10), np.int64(3), np.int64(4), np.int64(0), np.int64(10)]","[np.int64(11), np.int64(15), np.int64(0), np.int64(11), np.int64(10), np.int64(14), np.int64(0), np.int64(14), np.int64(2), np.int64(4), np.int64(11), np.int64(9), np.int64(13), np.int64(0), np.int64(6), np.int64(14)]",False,False,0.0,0.0,[ 9  5  1  7  0  5  7  5  1  5  5 10  0  7  3 10],[ 9  5  1  7  8  5  7  5  9  5  5 10  0  7 15 10],True,True,0.390625,0.625,[ 9  5  1  7  8  5  7  5  1  5  5 10  0  7 15  1],[ 9  5  1  7  0  5  7  5  9  5  5 10  0  7 15 10],True,True,0.640625,0.71875,0.64,0.625,0.6,16,10,15,0.68,0.7058823529411765,0.56,17,12,14,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.56,0.6428571428571429,0.64,14,9,16,0.64,0.6875,0.64,16,11,16,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0
 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0
 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 0
 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1]",9,[ 6 15  5  1 10  9  1  5  2  9 15 10 15  5 13  9],[ 4  5  5 10  2  9  1  5 13  9 15 13 15  5 13  9],False,True,0.53125,0.6875,"[np.int64(4), np.int64(8), np.int64(8), np.int64(4), np.int64(10), np.int64(15), np.int64(13), np.int64(7), np.int64(10), np.int64(6), np.int64(2), np.int64(3), np.int64(15), np.int64(10), np.int64(7), np.int64(1)]","[np.int64(2), np.int64(5), np.int64(13), np.int64(4), np.int64(3), np.int64(15), np.int64(9), np.int64(4), np.int64(13), np.int64(13), np.int64(13), np.int64(4), np.int64(12), np.int64(8), np.int64(4), np.int64(8)]",False,False,0.0,0.0,[ 6 15  5  1 10  9  1  5 12  9 15 10 15  5  7  9],[ 4 15  5  1 10  9  1  5 13  9 15 13 15  5 13  9],True,True,0.390625,0.625,[ 6 15  5  1  2  9  1  5 13  9 15 13 15  5  7  9],[ 4  5  5  1 10  9  1  5  2  9 15 13 15  5  7  9],True,False,0.640625,0.71875,0.92,0.6521739130434783,0.64,23,15,16,1.0,0.48,0.48,25,12,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.5217391304347826,0.52,23,12,13,0.92,0.4782608695652174,0.48,23,11,12,0.04,1.0,1.0,1,1,25,0.04,0.0,0.0,1,0,0
"[1 0 0 1 0 1 1 0 0 0 0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0
 1 0 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0
 0 1 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1
 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 1 1 0 0 1 0
 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 1 1 1 0 0 0 1
 1 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 0 0 0 1 0]",8,[15 10 15 10 14 15 15 15  8 13  8  1 10  8  8  8],[15 10 14 13 14 15 15 15  8 13  8  3 10  8  8  8],False,False,0.53125,0.6875,"[np.int64(14), np.int64(0), np.int64(0), np.int64(13), np.int64(0), np.int64(4), np.int64(3), np.int64(15), np.int64(13), np.int64(5), np.int64(1), np.int64(15), np.int64(0), np.int64(15), np.int64(8), np.int64(6)]","[np.int64(0), np.int64(11), np.int64(9), np.int64(6), np.int64(3), np.int64(3), np.int64(7), np.int64(4), np.int64(9), np.int64(13), np.int64(11), np.int64(11), np.int64(2), np.int64(6), np.int64(3), np.int64(3)]",False,False,0.0,0.0,[15 10 15 10 14 15 14 13  8 13  8  3 10  8  8  8],[13 10 14 13 14 15 15 15  8 15  8  0 10  8  8  8],False,False,0.390625,0.625,[15 10 15 13 15 15 15 15  8 15  8  3 10  8  8  8],[13 10 14 10 13 15 14 13  8 13  8  0 10  8  8  8],True,False,0.640625,0.71875,0.96,0.08333333333333333,0.08,24,2,2,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.041666666666666664,0.04,24,1,1,1.0,0.04,0.04,25,1,1,0.04,1.0,1.0,1,1,25,0.04,0.0,0.0,1,0,0
"[0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0
 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0
 1 1 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 1 0 0
 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 0 0 1 1 0 0 1 1]",9,[ 7  4  7  5  5  9  5  5 12  9  3  6  5 11  7  3],[ 7  4  7  5  5  9  5  5 12  9  3  6  5 11  7  3],True,True,0.53125,0.6875,"[np.int64(8), np.int64(7), np.int64(13), np.int64(0), np.int64(5), np.int64(1), np.int64(6), np.int64(1), np.int64(5), np.int64(3), np.int64(10), np.int64(2), np.int64(6), np.int64(4), np.int64(2), np.int64(8)]","[np.int64(12), np.int64(12), np.int64(10), np.int64(1), np.int64(9), np.int64(6), np.int64(7), np.int64(0), np.int64(8), np.int64(7), np.int64(3), np.int64(2), np.int64(14), np.int64(8), np.int64(14), np.int64(15)]",False,False,0.0,0.0,[ 7  4  7  5  5  9  5  5 12  9  3  6  5 11  7  3],[ 6  4  3  5  5  9  5  5 12  9  3  6  5 11  3  6],True,True,0.390625,0.625,[ 6  4  7  5  5  9  5  5 12  9  3  6  5 11  3  3],[ 7  4  7  5  5  9  5  5 12  9  3  6  5 11  7  6],False,True,0.640625,0.71875,0.48,0.25,0.2,12,3,5,0.56,0.2857142857142857,0.36,14,4,9,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.56,0.42857142857142855,0.4,14,6,10,0.48,0.4166666666666667,0.36,12,5,9,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0
 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0
 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0
 1 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1
 1 0 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 1 1]",12,[ 3  9 13  5  1 12  3 11  5 12  3  9 12 14 15 12],[14  9 13  5  1 12  3 11  5 12 11  9 12 14  5 12],True,True,0.53125,0.6875,"[np.int64(12), np.int64(1), np.int64(13), np.int64(4), np.int64(12), np.int64(3), np.int64(9), np.int64(12), np.int64(3), np.int64(15), np.int64(8), np.int64(6), np.int64(10), np.int64(14), np.int64(5), np.int64(12)]","[np.int64(2), np.int64(3), np.int64(11), np.int64(9), np.int64(9), np.int64(2), np.int64(6), np.int64(1), np.int64(1), np.int64(2), np.int64(12), np.int64(5), np.int64(8), np.int64(11), np.int64(0), np.int64(1)]",False,False,0.0,0.0,[14  9  6  5 11 12  3 11  5 12  3 15 12 14  5 12],[14  9  6  5 11 12  3 11  5 12 11 15 12 14  5 12],True,True,0.390625,0.625,[14  9 13  5 11 12  3 11  5 12  3 15 12 14  5 12],[14  9  6  5  1 12  3 11  5 12 11  9 12 14  5 12],True,True,0.640625,0.71875,0.8,1.0,1.0,20,20,25,0.88,1.0,1.0,22,22,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,1.0,1.0,22,22,25,0.76,1.0,1.0,19,19,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 0
 0 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0
 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0
 0 1 0 0 1 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 1
 1 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1
 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 1 0 0 1 0 0 0 1 0]",8,[11  9  8 12  1  9  2  1  8  8 15  8 11  2  0  2],[11  9  8 12  1  9  2  1  8  8 15  8  9  2 15  2],True,False,0.53125,0.6875,"[np.int64(5), np.int64(15), np.int64(10), np.int64(0), np.int64(0), np.int64(5), np.int64(15), np.int64(15), np.int64(9), np.int64(3), np.int64(4), np.int64(11), np.int64(3), np.int64(13), np.int64(6), np.int64(9)]","[np.int64(10), np.int64(8), np.int64(9), np.int64(3), np.int64(6), np.int64(5), np.int64(9), np.int64(6), np.int64(7), np.int64(6), np.int64(8), np.int64(3), np.int64(9), np.int64(9), np.int64(7), np.int64(10)]",False,False,0.0,0.0,[11  9  8 13  1  9  2 15  8  8 15  8 11  2 12  2],[11  2  8 12  1  9  2 15  8  8 15  8  9  2 12  2],False,True,0.390625,0.625,[11  9  8 13  1  9  2 15  8  8 15  8  9  2  1  2],[11  2  8 12  1  9  2 15  8  8 15  8  9  2 12  2],False,True,0.640625,0.71875,0.8,0.5,0.56,20,10,14,0.92,0.5217391304347826,0.48,23,12,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.625,0.64,24,15,16,0.88,0.5454545454545454,0.56,22,12,14,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 0 1 0 1 1 1 0 0 0 0 0
 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1
 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0
 0 1 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0
 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 0 0 0 1 0 0 1 0 1 1 1 0
 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0 0 1 0 0 0 1 0 0 0 1 1 0 1 0 0 1]",9,[ 6  5  5 10 10  9  1  5 10  9 15 13 15  5  7  9],[ 6  5  5 10 10  9  1  5 12  9 15 10 15  5 12  9],False,True,0.53125,0.6875,"[np.int64(15), np.int64(11), np.int64(15), np.int64(11), np.int64(2), np.int64(3), np.int64(10), np.int64(13), np.int64(7), np.int64(11), np.int64(10), np.int64(9), np.int64(12), np.int64(1), np.int64(7), np.int64(12)]","[np.int64(3), np.int64(2), np.int64(10), np.int64(7), np.int64(10), np.int64(10), np.int64(9), np.int64(13), np.int64(0), np.int64(8), np.int64(0), np.int64(4), np.int64(7), np.int64(13), np.int64(10), np.int64(6)]",False,False,0.0,0.0,[ 4  5  5  1 10  9  1  5 13  9 15 13 15  5 13  9],[ 6  5  5  1 10  9  1  5 12  9 15 13 15  5  7  9],True,True,0.390625,0.625,[ 6 15  5  1  2  9  1  5 13  9 15 13 15  5  7  9],[ 4  5  5  1 10  9  1  5  2  9 15 13 15  5  7  9],True,False,0.640625,0.71875,1.0,0.52,0.52,25,13,13,0.96,0.3333333333333333,0.36,24,8,9,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.92,0.5217391304347826,0.52,23,12,13,0.96,0.4166666666666667,0.4,24,10,10,0.04,1.0,1.0,1,1,25,0.04,0.0,0.0,1,0,0
"[0 0 1 0 1 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 1 0 0
 0 0 0 0 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0
 0 0 1 0 0 0 1 0 0 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 1 1
 0 1 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0
 0 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0]",13,[13 12  0 10  0  7 11 13 10  5 13 13  2 13 10 10],[13 12 10 10  0  0 11 13 10  5 13 13  4 13 10 10],True,True,0.53125,0.6875,"[np.int64(13), np.int64(2), np.int64(0), np.int64(3), np.int64(0), np.int64(12), np.int64(10), np.int64(11), np.int64(2), np.int64(14), np.int64(3), np.int64(1), np.int64(10), np.int64(12), np.int64(6), np.int64(11)]","[np.int64(15), np.int64(4), np.int64(3), np.int64(15), np.int64(5), np.int64(11), np.int64(7), np.int64(1), np.int64(15), np.int64(9), np.int64(1), np.int64(4), np.int64(0), np.int64(2), np.int64(14), np.int64(12)]",False,False,0.0,0.0,[13 12 10 10  0  7 11 13 10  5 13 13  4 13 10 10],[13 12  0 10  0  0 11 13 10  5 13 13  2 13 10 10],True,True,0.390625,0.625,[13 12 10 10  0  0 11 13 10  5 13 13  2 13 10 10],[13 12  0 10  0  0 11 13 10  5 13 13  2 13 10 10],True,True,0.640625,0.71875,0.64,1.0,1.0,16,16,25,0.6,1.0,1.0,15,15,25,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.76,0.9473684210526315,0.96,19,18,24,0.68,1.0,1.0,17,17,25,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 1 1 0 0 0
 0 0 0 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 1 0 0 1 0 0 0 0 0 0 1
 0 0 0 0 1 1 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 0
 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1]",6,[ 6  3  5  7  3  6  6  5  7  8  6  6 10 14 10  7],[ 6  3 11  7  8  6  6  5  7  3  6  6 10 14 10  7],False,False,0.53125,0.6875,"[np.int64(15), np.int64(13), np.int64(12), np.int64(4), np.int64(4), np.int64(1), np.int64(6), np.int64(12), np.int64(3), np.int64(12), np.int64(0), np.int64(7), np.int64(8), np.int64(14), np.int64(14), np.int64(8)]","[np.int64(10), np.int64(9), np.int64(4), np.int64(6), np.int64(5), np.int64(3), np.int64(8), np.int64(9), np.int64(6), np.int64(7), np.int64(6), np.int64(9), np.int64(13), np.int64(15), np.int64(6), np.int64(9)]",False,False,0.0,0.0,[ 6  3 11  7  3  6  6  5  7 13  6  6 10 14 10 14],[ 6  3  5  7  3  6  6  5  7 13  6  6 10 14 10  7],False,False,0.390625,0.625,[ 6  3 11  7 13  6  6  5  7 15  6  6 10 14 10  2],[ 6  3 11  7 13  6  6  5  7  3  6  6 10 14 10  7],True,False,0.640625,0.71875,0.96,0.375,0.4,24,9,10,0.96,0.4583333333333333,0.44,24,11,11,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.5416666666666666,0.52,24,13,13,0.76,0.3684210526315789,0.36,19,7,9,0.04,1.0,1.0,1,1,25,0.04,0.0,0.0,1,0,0
"[0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0
 0 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0
 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0 0 0 1 1 0 0 0
 0 0 0 0 0 0 1 0 1 1 1 0 1 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0
 0 1 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 0 0]",12,[ 9  5 14  5 12 12  8  5  4 12 14 14 12  9 12 13],[14  5 14  5 12 12  1  5  4 12  9 14 12  9 12  8],False,False,0.53125,0.6875,"[np.int64(10), np.int64(12), np.int64(0), np.int64(12), np.int64(11), np.int64(11), np.int64(10), np.int64(4), np.int64(13), np.int64(11), np.int64(10), np.int64(2), np.int64(5), np.int64(1), np.int64(13), np.int64(14)]","[np.int64(4), np.int64(15), np.int64(8), np.int64(11), np.int64(4), np.int64(4), np.int64(8), np.int64(10), np.int64(7), np.int64(14), np.int64(5), np.int64(4), np.int64(10), np.int64(2), np.int64(10), np.int64(14)]",False,False,0.0,0.0,[ 9  5 14  5 12 12  1  5  4 12 14 14 12  9 12 13],[ 9  5 14  5 12 12 13  5  4 12 14 14 12  9 12 13],False,False,0.390625,0.625,[14  5 14  5 12 12 13  5  4 12 14 14 12  4 12 13],[14  5 14  5 12 12 13  5  4 12 14 14 12  9 12 13],True,True,0.640625,0.71875,1.0,0.44,0.44,25,11,11,0.96,0.2916666666666667,0.32,24,7,8,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.4583333333333333,0.48,24,11,12,0.96,0.5833333333333334,0.56,24,14,14,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 1 0 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 1 1 1 0
 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 0 0 1
 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0
 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 1
 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1]",8,[13  8 13  8  8  3  4  4  8  0  3 13 13  8 13 13],[13  8 13  8  8  3  4  4  8 12  4 13  3  8 13 13],False,True,0.53125,0.6875,"[np.int64(0), np.int64(3), np.int64(14), np.int64(13), np.int64(2), np.int64(8), np.int64(5), np.int64(8), np.int64(9), np.int64(1), np.int64(0), np.int64(6), np.int64(10), np.int64(13), np.int64(2), np.int64(12)]","[np.int64(6), np.int64(0), np.int64(7), np.int64(7), np.int64(5), np.int64(7), np.int64(2), np.int64(13), np.int64(3), np.int64(0), np.int64(12), np.int64(11), np.int64(13), np.int64(2), np.int64(5), np.int64(11)]",False,False,0.0,0.0,[13  8 13  8  8  3  4  4  8  0  3 13  3  8 13 13],[13  8 13  8  8  1  4  3  8 12  3 13  3  8 13 13],False,True,0.390625,0.625,[13  8 13  8  8  3  4  3  8 12  3 13  3  8 13 13],[13  8 13  8  8  1  4  3  8 12  3 13  3  8 13 13],True,True,0.640625,0.71875,0.68,0.7058823529411765,0.72,17,12,18,0.68,0.5882352941176471,0.48,17,10,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.68,0.47058823529411764,0.4,17,8,10,0.76,0.47368421052631576,0.44,19,9,11,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
