As,Source_Nodes,Categorical_Model_Trees,Categorical_True_Trees,Categorical_Model_Mask,Categorical_True_Mask,Categorical_Model_Accuracy,Categorical_True_Accuracy,Random_Model_Trees,Random_True_Trees,Random_Model_Mask,Random_True_Mask,Random_Model_Accuracy,Random_True_Accuracy,Prim_Model_Trees,Prim_True_Trees,Prim_Model_Mask,Prim_True_Mask,Prim_Model_Accuracy,Prim_True_Accuracy,Beam_Model_Trees,Beam_True_Trees,Beam_Model_Mask,Beam_True_Mask,Beam_Model_Accuracy,Beam_True_Accuracy,Categorical_Model_Uniques,Categorical_Model_Valids_Uniques,Categorical_Model_Valids,Categorical_Model_Unique_Counts,Categorical_Model_Valid_Unique_Counts,Categorical_Model_Valid_Counts,Categorical_True_Uniques,Categorical_True_Valids_Uniques,Categorical_True_Valids,Categorical_True_Unique_Counts,Categorical_True_Valid_Unique_Counts,Categorical_True_Valid_Counts,Random_Model_Uniques,Random_Model_Valids_Uniques,Random_Model_Valids,Random_Model_Unique_Counts,Random_Model_Valid_Unique_Counts,Random_Model_Valid_Counts,Random_True_Uniques,Random_True_Valids_Uniques,Random_True_Valids,Random_True_Unique_Counts,Random_True_Valid_Unique_Counts,Random_True_Valid_Counts,Prim_Model_Uniques,Prim_Model_Valids_Uniques,Prim_Model_Valids,Prim_Model_Unique_Counts,Prim_Model_Valid_Unique_Counts,Prim_Model_Valid_Counts,Prim_True_Uniques,Prim_True_Valids_Uniques,Prim_True_Valids,Prim_True_Unique_Counts,Prim_True_Valid_Unique_Counts,Prim_True_Valid_Counts,Beam_Model_Uniques,Beam_Model_Valids_Uniques,Beam_Model_Valids,Beam_Model_Unique_Counts,Beam_Model_Valid_Unique_Counts,Beam_Model_Valid_Counts,Beam_True_Uniques,Beam_True_Valids_Uniques,Beam_True_Valids,Beam_True_Unique_Counts,Beam_True_Valid_Unique_Counts,Beam_True_Valid_Counts
"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 1 0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0
 0 0 1 0 0 1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 1 0 0 0 0 1 1 0 0 1 1 0 0 1 0 0 0 0 0 1 1 0 1 0 1 1 1 0 0 1 0 1 0 0 0 0 0
 0 1 1 1 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 1 1 0 0 0 0 0 1 0 1 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1]",12,[ 0  4 12  8 12  7  9 12 12  7  5 12 12 13  8  4],[ 0  2 12  8 12  7  9 12 12  7  9 12 12 13  8  4],True,False,0.5,0.578125,"[np.int64(5), np.int64(9), np.int64(2), np.int64(8), np.int64(6), np.int64(15), np.int64(5), np.int64(15), np.int64(7), np.int64(6), np.int64(8), np.int64(10), np.int64(4), np.int64(12), np.int64(6), np.int64(14)]","[np.int64(15), np.int64(10), np.int64(4), np.int64(9), np.int64(0), np.int64(5), np.int64(0), np.int64(14), np.int64(12), np.int64(14), np.int64(10), np.int64(14), np.int64(2), np.int64(10), np.int64(14), np.int64(2)]",False,False,0.0,0.0,[ 1  2 12  8 12  8 15 12 12  7  5 12 12  8  8  4],[ 0  2 12  8 12  2 15 12 12  7  9 12 12 13  8  2],False,True,0.46875,0.515625,[ 1  4 12  8 12 11 15 12 12  8  9 12 12  0  8  4],[ 1  4 12  8 12 11  9 12 12  7  5 12 12  0  8  4],False,False,0.640625,0.875,0.92,0.4782608695652174,0.48,23,11,12,0.92,0.4782608695652174,0.48,23,11,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.36363636363636365,0.44,22,8,11,0.04,0.0,0.0,1,0,0,0.04,0.0,0.0,1,0,0
"[0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1
 1 1 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 1 0 1 1 0 1 0 0
 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 1 1 0 1 0 1 0 0 0
 0 0 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0
 0 0 1 0 0 1 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0
 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0
 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1]",13,[13  3  9 13  5  7  7 13  0 12  3  3 13 13  1 14],[13  3  9 13  7 12  7 13  0 12 12  3 13 13  1 14],False,False,0.5,0.578125,"[np.int64(0), np.int64(14), np.int64(7), np.int64(9), np.int64(6), np.int64(8), np.int64(12), np.int64(7), np.int64(10), np.int64(12), np.int64(8), np.int64(7), np.int64(6), np.int64(15), np.int64(8), np.int64(14)]","[np.int64(1), np.int64(8), np.int64(1), np.int64(12), np.int64(5), np.int64(7), np.int64(12), np.int64(6), np.int64(14), np.int64(5), np.int64(15), np.int64(12), np.int64(3), np.int64(4), np.int64(13), np.int64(6)]",False,False,0.0,0.0,[13  3 10 13  7  7  7 13  0 12  3 12 13 13  1 14],[13  3  6 13  7  7  7 13  0 12 12 12 13 13  1 14],False,True,0.46875,0.515625,[13  3 10 13  7 12  7 13  0 12 12 12 13 13  1 14],[13  3  9 13  7  7  7 13  0 12  3  3 13 13  1 14],True,True,0.640625,0.875,0.76,0.47368421052631576,0.44,19,9,11,0.68,0.4117647058823529,0.4,17,7,10,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.5,0.48,22,11,12,0.76,0.47368421052631576,0.48,19,9,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0
 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0
 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 0 1 1
 0 0 0 1 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0
 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 0
 0 0 1 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0
 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]",13,[ 6 13 12 13 12  0 13  6 12  1  0 13 13 13 12 14],[ 6 13 12 13 12  0 13  6 12  6  4 13 13 13 12  0],True,True,0.5,0.578125,"[np.int64(12), np.int64(9), np.int64(12), np.int64(0), np.int64(14), np.int64(8), np.int64(4), np.int64(8), np.int64(2), np.int64(14), np.int64(15), np.int64(2), np.int64(8), np.int64(4), np.int64(4), np.int64(5)]","[np.int64(4), np.int64(10), np.int64(10), np.int64(5), np.int64(12), np.int64(2), np.int64(4), np.int64(13), np.int64(6), np.int64(14), np.int64(12), np.int64(8), np.int64(1), np.int64(9), np.int64(5), np.int64(9)]",False,False,0.0,0.0,[ 6 13 11 13 12  0 13  6 12  6  0 13 13 13  6 14],[ 6 13 11 13 12  7 13 11 12  6  0 13 13 13 12 14],True,True,0.46875,0.515625,[ 6 13 12 13 12  7 13 11 12  6  4 13 13 13 12 14],[ 6 13 11 13 12  7 13  6 12  6  0 13 13 13  6  0],True,True,0.640625,0.875,0.96,0.7916666666666666,0.8,24,19,20,0.84,0.7619047619047619,0.72,21,16,18,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.84,0.8095238095238095,0.84,21,17,21,0.84,0.8095238095238095,0.84,21,17,21,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 1 1 0 0 0 1 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 1 1 0 0 0
 0 1 1 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0
 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 1 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 0 1 1 0 0 0 1 1 0 0 1 0
 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 0 1 0 0 0 0 0 1]",15,[ 7  9 15 15  7  1 15 15  3 15  2  3  9  9  2 15],[ 7  9 15 15  7  1 15 15  3 15  2  3  9  9  2 15],True,True,0.5,0.578125,"[np.int64(4), np.int64(4), np.int64(5), np.int64(14), np.int64(10), np.int64(8), np.int64(8), np.int64(10), np.int64(3), np.int64(10), np.int64(13), np.int64(4), np.int64(9), np.int64(15), np.int64(5), np.int64(2)]","[np.int64(4), np.int64(3), np.int64(13), np.int64(14), np.int64(6), np.int64(15), np.int64(4), np.int64(1), np.int64(0), np.int64(11), np.int64(4), np.int64(11), np.int64(6), np.int64(3), np.int64(3), np.int64(6)]",False,False,0.0,0.0,[ 2  2 15 15  7  1 15 15  3 15  2  3  9  3  2 15],[ 2  2 15 15  7  1 15 15  3 15  2  3  9  3  2 15],True,True,0.46875,0.515625,[ 7  9 15 15  7  1 15 15  7 15  2  3  9  9  2 15],[ 2  9 15 15  7  1 15 15  7 15  2  3  9  9  2 15],True,True,0.640625,0.875,0.76,0.8421052631578947,0.88,19,16,22,0.68,0.9411764705882353,0.96,17,16,24,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.72,0.8888888888888888,0.84,18,16,21,0.56,0.8571428571428571,0.8,14,12,20,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0
 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1
 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1
 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0
 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1]",2,[15 14  2  9  9  3  2  1 15  2 14 13 13  6  2  3],[15 14  2  6 14  4  2  1 15  2 14  1  3  6  2  3],True,False,0.5,0.578125,"[np.int64(4), np.int64(5), np.int64(3), np.int64(8), np.int64(12), np.int64(8), np.int64(13), np.int64(8), np.int64(5), np.int64(1), np.int64(5), np.int64(9), np.int64(1), np.int64(15), np.int64(1), np.int64(9)]","[np.int64(10), np.int64(9), np.int64(12), np.int64(9), np.int64(2), np.int64(1), np.int64(6), np.int64(1), np.int64(4), np.int64(12), np.int64(13), np.int64(9), np.int64(6), np.int64(15), np.int64(1), np.int64(14)]",False,False,0.0,0.0,[ 7 14  2  6 14 10  2  1 15  2 14 10  3  6  2  3],[12 14  2  9  9  3  2  1 11  2 14 10  1  6  2  3],True,False,0.46875,0.515625,[12 14  2  9  9  3  2  1 15  2 14 10  3  6  2  3],[ 7 14  2  6  9 10  2  1 11  2 14  1  1  6  2  4],True,True,0.640625,0.875,1.0,0.28,0.28,25,7,7,1.0,0.48,0.48,25,12,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.375,0.36,24,9,9,1.0,0.44,0.44,25,11,11,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0
 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 1 0 0 0 0
 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0
 0 0 1 1 0 0 1 1 1 0 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0
 0 0 1 1 1 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1
 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 0 1 0 0 0 1
 0 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 1 0 0 0 1 1 0 1 0 1 1 1 0 0 0 1]",13,[ 4  3  7 13 13  4  9  9  9 13  9  3  7 13  3  9],[ 4  3  7 13 13  4  9  9  9 13  9  3 14 13  3  9],False,False,0.5,0.578125,"[np.int64(10), np.int64(2), np.int64(9), np.int64(8), np.int64(3), np.int64(7), np.int64(12), np.int64(6), np.int64(15), np.int64(9), np.int64(0), np.int64(6), np.int64(15), np.int64(11), np.int64(14), np.int64(9)]","[np.int64(4), np.int64(1), np.int64(11), np.int64(1), np.int64(8), np.int64(11), np.int64(6), np.int64(9), np.int64(10), np.int64(10), np.int64(6), np.int64(5), np.int64(5), np.int64(14), np.int64(13), np.int64(4)]",False,False,0.0,0.0,[ 9  3  7 13 13  4  9  9  9 13  9  3  7 13  3  9],[ 9  3  7 13 13  4  9  9  9 13  9  3  0 13  3  9],True,True,0.46875,0.515625,[ 9  3  7 13 13  4  9  9  9 13  9  3  8 13  3  9],[ 9  3  7 13 13  4  9  9  9 13  9  3 14 13  3  9],True,True,0.640625,0.875,0.52,0.5384615384615384,0.6,13,7,15,0.4,0.5,0.48,10,5,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.56,0.5,0.64,14,7,16,0.48,0.4166666666666667,0.48,12,5,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 1 1 0
 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 1 0 0
 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 0 0 0 1 0 0
 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1 1
 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 0 0 0 1 0 1]",13,[13 12 10  6 13 10 11 15  4 11 13 13 13 13 10 13],[13 12 10  7 13 10  4 15  4 11 13 13 13 13 10 13],False,True,0.5,0.578125,"[np.int64(5), np.int64(6), np.int64(14), np.int64(5), np.int64(9), np.int64(3), np.int64(0), np.int64(5), np.int64(2), np.int64(1), np.int64(0), np.int64(13), np.int64(4), np.int64(9), np.int64(15), np.int64(14)]","[np.int64(1), np.int64(11), np.int64(10), np.int64(9), np.int64(10), np.int64(9), np.int64(0), np.int64(10), np.int64(8), np.int64(8), np.int64(5), np.int64(8), np.int64(0), np.int64(15), np.int64(7), np.int64(12)]",False,False,0.0,0.0,[13 11 10 14 13 10 11 15  4 11 13 13 13 13 10 13],[13 11 10  6 13 10  4  4  4 11 13 13 13 13 10 13],True,True,0.46875,0.515625,[13 11 10  1 13 10 12 15  4 11 13 13 13 13 10 13],[13 12 15  1 13 10  4 15  4 11 13 13 13 13 10 13],False,True,0.640625,0.875,0.96,0.7083333333333334,0.72,24,17,18,0.84,0.8571428571428571,0.88,21,18,22,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.88,0.7727272727272727,0.8,22,17,20,0.92,0.6956521739130435,0.72,23,16,18,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[1 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 1 0 1 0 0 0 1 1 0 0 1
 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0
 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 1 1 0 0 0 0 0 0 1 0 0
 1 1 0 0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0]",5,[ 8  8  8  8  6  5 10 10  5  2  5 13 14 15 15  5],[ 8  8  8  8  6  5 10 10  5  2  5  6  2 15 15  5],False,True,0.5,0.578125,"[np.int64(9), np.int64(12), np.int64(15), np.int64(7), np.int64(15), np.int64(14), np.int64(13), np.int64(4), np.int64(13), np.int64(1), np.int64(1), np.int64(4), np.int64(11), np.int64(13), np.int64(6), np.int64(15)]","[np.int64(13), np.int64(5), np.int64(15), np.int64(0), np.int64(15), np.int64(11), np.int64(15), np.int64(13), np.int64(12), np.int64(10), np.int64(13), np.int64(15), np.int64(10), np.int64(10), np.int64(9), np.int64(12)]",False,False,0.0,0.0,[ 8  8 15  8  6  5 10 10  5  2  5 13 14 15 15  5],[ 8  8 15  8 13  5 10 10  5  7  5  6  2 15 15  5],False,False,0.46875,0.515625,[ 8  8  8  8  6  5 10 10  5  7  5 14 14 15 15  5],[ 8  8  8  8 13  5 10 10  5  2  5 13  2 15 15  5],True,True,0.640625,0.875,0.76,0.631578947368421,0.64,19,12,16,0.84,0.6190476190476191,0.56,21,13,14,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.72,0.6666666666666666,0.72,18,12,18,0.8,0.6,0.64,20,12,16,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0
 1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 1 1 0 0 0 0
 1 1 0 1 0 1 0 0 1 1 1 0 1 1 0 0 0 1 0 1 1 1 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0
 0 1 0 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1
 1 0 1 0 0 0 0 0 0 0 1 0 0 0 1 1 1 1 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1
 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0 1]",14,[ 3  8 14 14  5 14  5  2 11 11  2  5  3  5 14  3],[ 3  8 14 14  5 14  5  5 12 12  3  5  3  5 14  5],False,True,0.5,0.578125,"[np.int64(1), np.int64(0), np.int64(10), np.int64(5), np.int64(14), np.int64(10), np.int64(5), np.int64(5), np.int64(10), np.int64(3), np.int64(2), np.int64(13), np.int64(3), np.int64(4), np.int64(10), np.int64(2)]","[np.int64(4), np.int64(3), np.int64(6), np.int64(3), np.int64(12), np.int64(3), np.int64(8), np.int64(4), np.int64(7), np.int64(9), np.int64(1), np.int64(5), np.int64(8), np.int64(10), np.int64(8), np.int64(5)]",False,False,0.0,0.0,[ 3  8 14 14  5 14  3  5 12 12  2  5  3  5 14  3],[ 2  8 14 14  5 14  3  5 12 12  2  5  3  5 14  5],False,False,0.46875,0.515625,[ 2  8 14 14  5 14  5  2 11 11  2  5  3  5 14  3],[ 3  8 14 14  5 14  5  5 12 12  3  5  3  5 14  5],False,True,0.640625,0.875,0.92,0.043478260869565216,0.04,23,1,1,0.92,0.08695652173913043,0.08,23,2,2,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,0.96,0.041666666666666664,0.04,24,1,1,0.88,0.09090909090909091,0.08,22,2,2,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
"[0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1 1 0 1 0 0 0 0 0 0
 0 1 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 0 1 0 0 0 0 1 1 0 0 0 1
 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 1 0
 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1
 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 1
 0 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 1 0
 0 0 0 1 1 0 1 0 0 0 0 0 1 0 0 0 1 0 1 0 0 1 1 0 0 1 1 0 0 0 0 0 0 1]",2,[15 14  2  6 14  4  2  1 11  2 14  1  1  6  2  4],[12 14  2  9  9  4  2  1 11  2 14 13  3  6  2  4],True,True,0.5,0.578125,"[np.int64(12), np.int64(3), np.int64(6), np.int64(4), np.int64(1), np.int64(5), np.int64(3), np.int64(5), np.int64(12), np.int64(1), np.int64(5), np.int64(5), np.int64(15), np.int64(9), np.int64(10), np.int64(13)]","[np.int64(12), np.int64(14), np.int64(2), np.int64(10), np.int64(6), np.int64(11), np.int64(3), np.int64(1), np.int64(10), np.int64(4), np.int64(12), np.int64(14), np.int64(2), np.int64(1), np.int64(2), np.int64(0)]",False,False,0.0,0.0,[12 14  2  6  9  4  2  1 15  2 14 13  3  6  2  3],[ 7 14  2  6  9  3  2  1 15  2 14  1  1  6  2  3],False,True,0.46875,0.515625,[12 14  2  9  9  3  2  1 15  2 14 10  3  6  2  3],[ 7 14  2  6  9 10  2  1 11  2 14  1  1  6  2  4],True,True,0.640625,0.875,1.0,0.28,0.28,25,7,7,1.0,0.48,0.48,25,12,12,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.24,0.24,25,6,6,0.96,0.4583333333333333,0.48,24,11,12,0.04,1.0,1.0,1,1,25,0.04,1.0,1.0,1,1,25
"[0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 1 0 0 0 0 0
 1 1 0 0 0 1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 1 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1
 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 1 0 0
 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 1
 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1 1 0 0 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0
 0 1 0 0 0 0 1 0 0 0 0 0 1 1 0 1 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 1
 0 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 1]",14,[14 14 14 14 14  2  2 10  0  4  2 15  6 15 14 14],[14 14 14 14 14  2  4  5  3  3  3  2 10  3 14 14],True,False,0.5,0.578125,"[np.int64(13), np.int64(9), np.int64(8), np.int64(1), np.int64(9), np.int64(11), np.int64(12), np.int64(4), np.int64(3), np.int64(7), np.int64(14), np.int64(4), np.int64(15), np.int64(13), np.int64(5), np.int64(4)]","[np.int64(11), np.int64(0), np.int64(4), np.int64(0), np.int64(8), np.int64(3), np.int64(0), np.int64(9), np.int64(14), np.int64(3), np.int64(3), np.int64(14), np.int64(3), np.int64(12), np.int64(2), np.int64(4)]",False,False,0.0,0.0,[14 14 14 14 14  2  2 10  0  4  3 15  5  3 14 14],[14 14 14 14 14  2  2 10  0  4  0 15 10  2 14 14],False,False,0.46875,0.515625,[14 14 14 14 14  2  2  5  3  4  2  2  8 15 14 14],[14 14 14 14 14  2  4  5  3  3  3  2  5  3 14 14],False,True,0.640625,0.875,0.96,0.2916666666666667,0.28,24,7,7,1.0,0.24,0.24,25,6,6,1.0,0.0,0.0,25,0,0,1.0,0.0,0.0,25,0,0,1.0,0.2,0.2,25,5,5,1.0,0.12,0.12,25,3,3,0.04,0.0,0.0,1,0,0,0.04,1.0,1.0,1,1,25
